736032.8333,   9.00,   1.90
736032.8750,   8.30,   1.90
736032.9167,   6.40,   1.80
736032.9583,  11.60,   2.20
736033.0000,  11.60,   2.10
736033.0417,  10.80,   1.90
736033.0833,   4.80,   1.80
736033.1250,   6.80,   1.80
736033.1667,   6.30,   1.70
736033.2083,   4.50,   1.80
736033.2500,   4.60,   2.00
736033.2917,   6.00,   1.90
736033.3333,   6.10,   1.80
736033.3750,   8.50,   1.70
736033.4167,   5.30,   1.60
736033.4583,   3.30,   1.70
736033.5000,   5.80,   1.70
736033.5417,   5.90,   1.70
736033.5833,   6.00,   1.80
736033.6250,   5.90,   2.10
736033.6667,   6.20,   2.30
736033.7083,   5.40,   2.50
736033.7500,   5.80,   2.60
736033.7917,   6.50,   2.30
736033.8333,   6.60,   2.10
736033.8750,   5.60,   1.90
736033.9167,   5.30,   1.80
736033.9583,   5.60,   2.50
736034.0000,   5.40,   2.20
736034.0417,   4.60,   2.20
736034.0833,   4.80,   2.10
736034.1250,   5.50,   2.10
736034.1667,   5.30,   2.10
736034.2083,   6.90,   2.10
736034.2500,   8.70,   2.00
736034.2917,   9.00,   2.10
736034.3333,   8.90,   2.00
736034.3750,   9.50,   2.00
736034.4167,   9.00,   2.00
736034.4583,   9.50,   1.90
736034.5000,   9.10,   2.00
736034.5417,   8.90,   1.80
736034.5833,   9.20,   1.80
736034.6250,  10.20,   1.70
736034.6667,  12.40,   1.80
736034.7083,  15.20,   1.80
736034.7500,  14.80,   1.80
736034.7917,   7.30,   1.90
736034.8333,   9.70,   1.90
736034.8750,  10.40,   1.70
736034.9167,  14.50,   1.70
736034.9583,  14.50,   1.70
736035.0000,  13.50,   1.70
736035.0417,  12.70,   1.60
736035.0833,  11.70,   1.70
736035.1250,  10.60,   1.70
736035.1667,  10.00,   1.90
736035.2083,   9.30,   1.70
736035.2500,   8.70,   1.70
736035.2917,   7.60,   1.70
736035.3333,   7.10,   1.70
736035.3750,   6.20,   1.70
736035.4167,   5.70,   1.70
736035.4583,   6.00,   1.70
736035.5000,   6.80,   1.70
736035.5417,   7.50,   1.70
736035.5833,   7.70,   1.60
736035.6250,   7.80,   1.60
736035.6667,   8.30,   1.60
736035.7083,   9.00,   1.70
736035.7500,  10.00,   1.50
736035.7917,  10.60,   2.70
736035.8333,  10.50,   2.20
736035.8750,  10.20,   1.90
736035.9167,   9.60,   2.00
736035.9583,   8.30,   2.10
736036.0000,   7.20,   2.10
736036.0417,   6.50,   2.50
736036.0833,   6.20,   2.50
736036.1250,   5.40,   2.30
736036.1667,   4.60,   2.40
736036.2083,   3.60,   2.40
736036.2500,   2.30,   2.30
736036.2917,   2.20,   2.30
736036.3333,   2.30,   2.20
736036.3750,   2.00,   2.20
736036.4167,   1.20,   2.20
736036.4583,   1.00,   2.20
736036.5000,   2.30,   2.00
736036.5417,   2.30,   2.10
736036.5833,   2.30,   2.50
736036.6250,   2.20,   2.70
736036.6667,   2.20,   2.70
736036.7083,   2.50,   2.80
736036.7500,   2.60,   2.80
736036.7917,   2.80,   2.90
736036.8333,   2.80,   3.00
736036.8750,   2.80,   3.20
736036.9167,   2.80,   2.80
736036.9583,   3.10,   2.70
736037.0000,   3.20,   2.70
736037.0417,   3.40,   2.60
736037.0833,   3.60,   2.70
736037.1250,   4.00,   2.70
736037.1667,   4.70,   2.80
736037.2083,   4.50,   3.10
736037.2500,   4.50,   3.10
736037.2917,   4.80,   2.80
736037.3333,   4.50,   2.60
736037.3750,   4.60,   2.80
736037.4167,   4.50,   2.90
736037.4583,   4.70,   2.90
736037.5000,   4.80,   2.80
736037.5417,   4.90,   2.80
736037.5833,   5.90,   3.10
736037.6250,   6.20,   3.20
736037.6667,   5.40,   3.20
736037.7083,   5.20,   3.20
736037.7500,   5.20,   3.20
736037.7917,   4.90,   3.20
736037.8333,   4.90,   3.20
736037.8750,   5.10,   3.10
736037.9167,   5.50,   3.20
736037.9583,   5.20,   3.10
736038.0000,   5.10,   3.20
736038.0417,  11.50,   3.30
736038.0833,  11.50,   3.30
736038.1250,  11.50,   3.30
736038.1667,  10.80,   3.30
736038.2083,   9.60,   2.20
736038.2500,   9.20,   2.00
736038.2917,   7.80,   2.00
736038.3333,   7.00,   2.00
736038.3750,   6.50,   2.00
736038.4167,   6.20,   2.00
736038.4583,   6.60,   2.00
736038.5000,   6.20,   2.00
736038.5417,   7.80,   2.10
736038.5833,   7.60,   2.10
736038.6250,   7.80,   2.10
736038.6667,   7.70,   2.10
736038.7083,   7.50,   2.20
736038.7500,   7.30,   2.30
736038.7917,   7.30,   2.30
736038.8333,   7.00,   2.40
736038.8750,   7.30,   2.50
736038.9167,   6.80,   2.50
736038.9583,   6.60,   2.50
736039.0000,   6.50,   2.50
736039.0417,   5.90,   2.50
736039.0833,   5.00,   2.40
736039.1250,   4.50,   2.40
736039.1667,   4.10,   2.40
736039.2083,   4.20,   2.60
736039.2500,   3.90,   2.60
736039.2917,   3.50,   2.70
736039.3333,   2.70,   2.60
736039.3750,   2.00,   2.50
736039.4167,   1.80,   2.40
736039.4583,   1.50,   2.40
736039.5000,   2.80,   2.40
736039.5417,   3.80,   2.40
736039.5833,   5.70,   2.40
736039.6250,   7.60,   2.40
736039.6667,   4.20,   2.40
736039.7083,   3.80,   3.30
736039.7500,   3.90,   3.40
736039.7917,   3.80,   3.50
736039.8333,   3.60,   3.70
736039.8750,   3.70,   3.90
736039.9167,   4.00,   3.80
736039.9583,   3.80,   3.80
736040.0000,   3.50,   4.00
736040.0417,   3.40,   3.80
736040.0833,   3.70,   3.80
736040.1250,   3.70,   3.70
736040.1667,   3.80,   3.60
736040.2083,   4.10,   3.50
736040.2500,   3.90,   3.40
736040.2917,   4.10,   3.20
736040.3333,   3.80,   3.10
736040.3750,   4.00,   3.20
736040.4167,   4.00,   3.30
736040.4583,   4.50,   3.30
736040.5000,   4.30,   3.40
736040.5417,   5.40,   3.40
736040.5833,  11.30,   3.30
736040.6250,  15.40,   3.30
736040.6667,  19.20,   3.30
736040.7083,  19.70,   3.20
736040.7500,  19.60,   3.20
736040.7917,  18.30,   3.80
736040.8333,  18.60,   3.90
736040.8750,  17.10,   4.00
736040.9167,  14.50,   4.00
736040.9583,  11.90,   4.00
736041.0000,   9.40,   4.00
736041.0417,   7.50,   3.90
736041.0833,   5.90,   3.80
736041.1250,   4.60,   3.70
736041.1667,   3.40,   3.70
736041.2083,   2.90,   3.60
736041.2500,   2.30,   3.60
736041.2917,   1.80,   3.60
736041.3333,   1.20,   3.60
736041.3750,   0.80,   3.50
736041.4167,   0.30,   3.50
736041.4583,   0.00,   3.60
736041.5000,   1.60,   3.50
736041.5417,   2.40,   3.50
736041.5833,   3.10,   3.50
736041.6250,   3.20,   3.50
736041.6667,   4.00,   3.70
736041.7083,   5.60,   3.70
736041.7500,   6.00,   3.80
736041.7917,   6.20,   4.00
736041.8333,   6.30,   4.20
736041.8750,   6.60,   4.00
736041.9167,   6.60,   3.80
736041.9583,   5.60,   3.90
736042.0000,   5.00,   3.80
736042.0417,   4.60,   3.80
736042.0833,   4.20,   4.00
736042.1250,   3.80,   3.60
736042.1667,   2.50,   3.60
736042.2083,   2.10,   3.40
736042.2500,   2.00,   3.20
736042.2917,   1.40,   3.10
736042.3333,   0.80,   3.40
736042.3750,   0.50,   3.40
736042.4167,  -0.30,   3.40
736042.4583,  -0.40,   3.30
736042.5000,  -0.10,   3.20
736042.5417,   0.10,   3.20
736042.5833,   1.00,   3.20
736042.6250,   1.70,   3.10
736042.6667,   3.70,   3.20
736042.7083,   4.30,   3.40
736042.7500,   5.00,   3.60
736042.7917,   1.20,   3.30
736042.8333,   1.30,   3.80
736042.8750,   1.40,   4.20
736042.9167,   1.60,   4.20
736042.9583,   1.80,   4.20
736043.0000,   1.90,   4.00
736043.0417,   2.20,   3.90
736043.0833,   2.30,   3.90
736043.1250,   2.40,   4.10
736043.1667,   2.50,   4.00
736043.2083,   2.50,   4.00
736043.2500,   2.60,   3.90
736043.2917,   2.60,   3.90
736043.3333,   2.80,   3.80
736043.3750,   2.90,   3.80
736043.4167,   3.00,   3.70
736043.4583,   3.00,   3.80
736043.5000,   3.40,   3.80
736043.5417,   2.50,   3.80
736043.5833,   1.40,   3.80
736043.6250,   0.90,   3.80
736043.6667,   0.70,   3.80
736043.7083,   0.80,   3.70
736043.7500,   1.30,   3.70
736043.7917,   0.70,   3.60
736043.8333,   1.60,   3.50
736043.8750,   2.10,   3.60
736043.9167,   2.00,   3.40
736043.9583,   2.20,   3.40
736044.0000,   2.20,   3.40
736044.0417,   2.50,   3.40
736044.0833,   2.80,   3.60
736044.1250,   3.00,   3.70
736044.1667,   2.80,   3.60
736044.2083,   2.20,   3.60
736044.2500,   1.80,   3.60
736044.2917,   1.40,   3.50
736044.3333,   0.80,   3.40
736044.3750,   0.60,   3.30
736044.4167,   0.50,   3.30
736044.4583,   0.40,   3.20
736044.5000,   0.40,   3.20
736044.5417,   0.80,   3.20
736044.5833,   1.70,   3.30
736044.6250,   3.40,   3.40
736044.6667,   4.00,   3.50
736044.7083,   6.80,   3.70
736044.7500,   3.60,   3.80
736044.7917,   3.50,   3.80
736044.8333,   4.00,   3.80
736044.8750,  11.20,   3.90
736044.9167,  11.50,   4.00
736044.9583,  10.50,   3.70
736045.0000,   9.60,   3.40
736045.0417,   4.10,   3.40
736045.0833,   4.20,   3.50
736045.1250,   4.40,   3.50
736045.1667,   5.20,   3.50
736045.2083,   8.20,   3.50
736045.2500,   8.30,   3.50
736045.2917,   8.10,   3.50
736045.3333,   7.40,   3.50
736045.3750,   6.30,   3.40
736045.4167,   5.20,   3.40
736045.4583,   4.40,   3.40
736045.5000,   4.70,   3.40
736045.5417,   5.10,   3.30
736045.5833,   6.00,   3.40
736045.6250,   6.20,   3.40
736045.6667,   6.50,   3.40
736045.7083,   7.70,   4.00
736045.7500,   8.30,   3.70
736045.7917,   8.00,   3.70
736045.8333,   8.10,   3.70
736045.8750,   8.40,   3.70
736045.9167,   4.40,   4.00
736045.9583,   4.70,   4.10
736046.0000,   4.40,   3.90
736046.0417,   4.10,   3.90
736046.0833,   4.10,   3.70
736046.1250,   4.00,   3.60
736046.1667,   4.30,   3.50
736046.2083,   2.20,   3.70
736046.2500,   1.10,   3.70
736046.2917,   0.40,   3.60
736046.3333,  -0.80,   3.40
736046.3750,  -1.20,   3.40
736046.4167,  -2.10,   3.40
736046.4583,  -2.40,   3.30
736046.5000,  -2.30,   3.70
736046.5417,  -2.10,   3.70
736046.5833,  -2.10,   3.70
736046.6250,  -2.00,   3.70
736046.6667,  -1.00,   3.90
736046.7083,  -1.30,   4.00
736046.7500,  -0.90,   4.20
736046.7917,  -0.50,   4.80
736046.8333,  -0.20,   5.10
736046.8750,   0.10,   4.90
736046.9167,   0.60,   5.10
736046.9583,   0.90,   5.20
736047.0000,   1.20,   5.20
736047.0417,   1.80,   4.90
736047.0833,   2.20,   4.70
736047.1250,   2.30,   4.30
736047.1667,   2.10,   4.10
736047.2083,   1.30,   4.10
736047.2500,   0.90,   4.30
736047.2917,   0.50,   4.30
736047.3333,   0.10,   4.20
736047.3750,   0.20,   4.10
736047.4167,  -0.30,   4.10
736047.4583,  -0.30,   4.00
736047.5000,  -0.40,   4.20
736047.5417,  -0.30,   4.30
736047.5833,   0.20,   4.30
736047.6250,   0.50,   4.30
736047.6667,   0.60,   4.40
736047.7083,   0.30,   4.40
736047.7500,   0.30,   4.20
736047.7917,   0.60,   4.20
736047.8333,   0.50,   4.20
736047.8750,   0.60,   4.30
736047.9167,   1.10,   4.30
736047.9583,   1.10,   4.30
736048.0000,   1.30,   4.20
736048.0417,   1.50,   4.20
736048.0833,   1.70,   4.30
736048.1250,   1.50,   4.20
736048.1667,   1.50,   4.30
736048.2083,   1.50,   4.20
736048.2500,   1.60,   4.10
736048.2917,   1.60,   4.20
736048.3333,   1.20,   4.20
736048.3750,   1.20,   4.30
736048.4167,   0.80,   4.30
736048.4583,   1.30,   4.30
736048.5000,   2.30,   4.20
736048.5417,   2.70,   4.20
736048.5833,   3.30,   4.20
736048.6250,   3.60,   4.30
736048.6667,   4.00,   4.50
736048.7083,   4.10,   4.60
736048.7500,   4.10,   4.70
736048.7917,   4.30,   4.70
736048.8333,   4.30,   4.80
736048.8750,   4.90,   4.50
736048.9167,   5.50,   4.60
736048.9583,   5.70,   4.80
736049.0000,   6.00,   4.80
736049.0417,   6.50,   4.70
736049.0833,   8.60,   4.80
736049.1250,   8.10,   4.50
736049.1667,   5.80,   4.50
736049.2083,   7.00,   4.50
736049.2500,   7.70,   4.60
736049.2917,   6.70,   4.50
736049.3333,   5.70,   4.50
736049.3750,   5.30,   4.60
736049.4167,   5.20,   4.60
736049.4583,   5.20,   4.50
736049.5000,   5.80,   4.50
736049.5417,   6.40,   4.60
736049.5833,   6.80,   4.60
736049.6250,   7.00,   4.50
736049.6667,   7.10,   4.60
736049.7083,   8.00,   4.70
736049.7500,   8.80,   4.90
736049.7917,  10.70,   5.40
736049.8333,   9.00,   5.60
736049.8750,   7.90,   5.70
736049.9167,   7.30,   5.80
736049.9583,   8.80,   5.70
736050.0000,   8.80,   5.80
736050.0417,   8.30,   5.60
736050.0833,   6.40,   5.40
736050.1250,   8.00,   5.30
736050.1667,   6.70,   5.30
736050.2083,   6.20,   5.30
736050.2500,  10.50,   5.30
736050.2917,   9.10,   5.30
736050.3333,   6.80,   5.20
736050.3750,   6.70,   5.00
736050.4167,   6.50,   4.80
736050.4583,   5.80,   4.90
736050.5000,   5.10,   4.80
736050.5417,   4.80,   4.70
736050.5833,   4.90,   4.70
736050.6250,   4.80,   4.80
736050.6667,   5.40,   4.80
736050.7083,   5.60,   4.80
736050.7500,   5.00,   4.90
736050.7917,   4.90,   4.80
736050.8333,   5.30,   4.70
736050.8750,   5.30,   4.80
736050.9167,   5.50,   4.80
736050.9583,   6.30,   4.90
736051.0000,   6.50,   5.00
736051.0417,   6.30,   4.90
736051.0833,   6.00,   4.90
736051.1250,   6.00,   4.90
736051.1667,   5.60,   4.80
736051.2083,   5.20,   4.80
736051.2500,   4.80,   4.90
736051.2917,   4.40,   4.90
736051.3333,   4.10,   4.90
736051.3750,   3.50,   4.90
736051.4167,   2.90,   4.90
736051.4583,   2.30,   4.90
736051.5000,   2.10,   4.90
736051.5417,   3.40,   4.90
736051.5833,   4.10,   4.90
736051.6250,   5.20,   5.00
736051.6667,   5.50,   5.00
736051.7083,   6.00,   5.10
736051.7500,   5.80,   5.10
736051.7917,   5.00,   5.20
736051.8333,   4.20,   5.20
736051.8750,   3.90,   5.20
736051.9167,   3.60,   5.20
736051.9583,   3.00,   5.20
736052.0000,   2.10,   5.20
736052.0417,   1.20,   5.10
736052.0833,  -0.20,   5.10
736052.1250,  -0.80,   5.00
736052.1667,  -1.30,   4.90
736052.2083,  -2.00,   4.70
736052.2500,  -2.60,   4.90
736052.2917,  -3.00,   4.90
736052.3333,  -2.70,   4.80
736052.3750,  -2.60,   4.90
736052.4167,  -2.50,   4.90
736052.4583,  -3.10,   4.70
736052.5000,  -2.00,   4.70
736052.5417,  -1.30,   4.60
736052.5833,  -0.10,   4.60
736052.6250,   0.50,   4.60
736052.6667,   1.20,   4.70
736052.7083,   3.70,   4.90
736052.7500,   3.40,   5.10
736052.7917,   1.50,   5.40
736052.8333,   1.70,   5.20
736052.8750,   2.20,   5.30
736052.9167,   3.20,   5.40
736052.9583,   4.10,   5.50
736053.0000,   4.60,   5.30
736053.0417,   4.00,   5.30
736053.0833,   3.90,   5.10
736053.1250,   3.60,   5.20
736053.1667,   3.40,   5.10
736053.2083,   3.40,   4.90
736053.2500,   3.60,   4.90
736053.2917,   3.80,   4.90
736053.3333,   3.90,   5.00
736053.3750,   4.00,   4.70
736053.4167,   2.90,   4.80
736053.4583,   4.40,   4.80
736053.5000,   4.50,   4.70
736053.5417,   3.40,   4.70
736053.5833,   4.00,   4.70
736053.6250,   4.40,   4.80
736053.6667,   4.70,   4.90
736053.7083,   6.60,   4.90
736053.7500,   6.20,   5.00
736053.7917,  12.30,   5.10
736053.8333,  13.70,   5.30
736053.8750,  13.10,   5.30
736053.9167,  13.10,   5.30
736053.9583,  12.30,   5.20
736054.0000,  11.30,   5.20
736054.0417,  11.00,   5.10
736054.0833,  10.30,   5.30
736054.1250,   9.70,   5.20
736054.1667,   9.00,   5.20
736054.2083,   6.00,   5.10
736054.2500,   0.00,   5.10
736054.2917,   5.20,   5.10
736054.3333,   6.10,   5.10
736054.3750,   6.30,   4.90
736054.4167,   6.10,   4.80
736054.4583,   5.20,   4.90
736054.5000,   7.10,   4.90
736054.5417,   9.00,   4.80
736054.5833,   6.50,   4.90
736054.6250,   7.60,   5.00
736054.6667,   8.10,   5.20
736054.7083,   6.10,   5.70
736054.7500,   6.20,   5.60
736054.7917,   6.80,   5.60
736054.8333,   7.90,   5.60
736054.8750,   7.60,   5.70
736054.9167,   7.30,   5.70
736054.9583,   7.10,   5.80
736055.0000,   6.60,   5.90
736055.0417,   5.20,   5.80
736055.0833,   4.20,   5.60
736055.1250,   4.30,   5.60
736055.1667,   3.90,   5.50
736055.2083,   3.90,   5.50
736055.2500,   3.00,   5.50
736055.2917,   2.60,   5.40
736055.3333,   2.50,   5.20
736055.3750,   2.00,   5.20
736055.4167,   1.70,   5.10
736055.4583,   1.50,   5.10
736055.5000,   2.90,   5.10
736055.5417,   3.80,   5.20
736055.5833,   5.70,   5.10
736055.6250,   6.40,   5.20
736055.6667,   7.50,   5.40
736055.7083,   9.20,   5.70
736055.7500,  10.10,   5.60
736055.7917,  11.00,   5.60
736055.8333,   5.50,   6.20
736055.8750,   5.40,   6.20
736055.9167,   5.40,   6.10
736055.9583,   5.40,   6.10
736056.0000,   5.50,   6.00
736056.0417,   5.50,   6.20
736056.0833,   6.80,   6.00
736056.1250,   7.60,   6.00
736056.1667,   6.20,   5.90
736056.2083,   5.20,   5.90
736056.2500,   5.30,   5.80
736056.2917,   5.10,   5.70
736056.3333,   5.10,   5.80
736056.3750,   5.40,   5.80
736056.4167,   5.60,   5.80
736056.4583,   5.10,   5.80
736056.5000,   6.90,   5.80
736056.5417,   7.60,   5.90
736056.5833,   6.60,   6.00
736056.6250,   6.10,   6.30
736056.6667,   6.20,   6.40
736056.7083,   6.80,   7.00
736056.7500,   7.70,   7.00
736056.7917,   7.90,   6.90
736056.8333,   8.10,   7.60
736056.8750,   7.80,   7.40
736056.9167,   7.70,   7.30
736056.9583,   7.50,   7.10
736057.0000,   7.10,   7.00
736057.0417,   7.60,   6.90
736057.0833,   7.70,   6.90
736057.1250,   8.30,   6.90
736057.1667,   8.00,   6.60
736057.2083,   7.80,   6.10
736057.2500,   7.80,   5.80
736057.2917,   7.30,   5.80
736057.3333,   7.00,   5.70
736057.3750,   6.80,   5.80
736057.4167,   7.10,   5.80
736057.4583,   6.90,   5.80
736057.5000,   7.30,   5.90
736057.5417,   8.10,   6.10
736057.5833,   7.80,   6.40
736057.6250,   7.80,   6.50
736057.6667,   7.70,   6.50
736057.7083,   8.20,   6.60
736057.7500,   7.10,   6.40
736057.7917,   7.40,   6.20
736057.8333,   7.30,   6.10
736057.8750,   7.40,   6.10
736057.9167,   7.60,   6.00
736057.9583,   7.70,   5.90
736058.0000,   7.50,   5.70
736058.0417,   8.10,   5.80
736058.0833,   8.00,   5.80
736058.1250,   8.40,   6.00
736058.1667,   8.00,   6.10
736058.2083,   7.80,   6.10
736058.2500,   8.80,   6.10
736058.2917,   8.50,   6.10
736058.3333,   8.00,   6.10
736058.3750,   7.70,   6.00
736058.4167,   9.20,   6.00
736058.4583,  12.20,   6.00
736058.5000,  11.10,   6.00
736058.5417,  11.90,   6.10
736058.5833,  12.80,   6.20
736058.6250,  12.80,   6.30
736058.6667,  14.10,   6.50
736058.7083,  13.30,   6.60
736058.7500,  13.50,   6.80
736058.7917,  13.10,   6.80
736058.8333,  13.10,   6.70
736058.8750,  13.60,   6.60
736058.9167,  13.30,   6.70
736058.9583,  12.20,   6.80
736059.0000,  11.20,   6.90
736059.0417,  10.10,   6.90
736059.0833,   9.60,   6.90
736059.1250,   9.20,   6.80
736059.1667,   8.70,   6.70
736059.2083,   8.10,   6.60
736059.2500,   7.90,   6.50
736059.2917,   8.40,   6.50
736059.3333,   6.20,   6.40
736059.3750,   6.10,   6.40
736059.4167,   6.00,   6.20
736059.4583,   6.30,   6.20
736059.5000,   7.90,   6.20
736059.5417,  10.90,   6.20
736059.5833,  13.00,   6.20
736059.6250,  11.40,   6.40
736059.6667,  11.70,   6.80
736059.7083,   8.40,   7.30
736059.7500,   8.50,   7.90
736059.7917,   8.30,   7.80
736059.8333,   8.40,   7.80
736059.8750,   8.50,   7.80
736059.9167,   8.30,   7.40
736059.9583,   8.10,   7.30
736060.0000,   8.40,   7.00
736060.0417,   8.30,   6.80
736060.0833,   8.50,   6.90
736060.1250,   7.70,   7.10
736060.1667,   7.40,   7.20
736060.2083,   7.10,   7.00
736060.2500,   7.00,   6.90
736060.2917,   6.70,   6.70
736060.3333,   6.70,   6.60
736060.3750,   6.50,   6.60
736060.4167,   6.70,   6.30
736060.4583,   6.90,   6.10
736060.5000,   8.30,   5.90
736060.5417,   9.40,   5.80
736060.5833,  10.60,   5.80
736060.6250,  10.40,   5.90
736060.6667,  10.70,   6.60
736060.7083,  10.50,   6.50
736060.7500,   9.00,   7.10
736060.7917,   9.50,   7.60
736060.8333,  10.00,   7.60
736060.8750,  10.40,   7.60
736060.9167,  10.40,   7.60
736060.9583,   9.70,   7.90
736061.0000,   9.10,   7.70
736061.0417,   8.60,   7.70
736061.0833,   8.30,   7.80
736061.1250,   8.10,   7.90
736061.1667,   8.00,   7.90
736061.2083,   8.50,   7.90
736061.2500,   8.50,   7.70
736061.2917,   8.20,   7.70
736061.3333,   8.40,   7.60
736061.3750,   8.40,   7.50
736061.4167,   8.20,   7.30
736061.4583,   8.20,   7.10
736061.5000,   8.30,   7.00
736061.5417,   8.40,   7.00
736061.5833,   8.80,   6.90
736061.6250,   9.90,   7.00
736061.6667,  10.00,   7.00
736061.7083,   9.20,   7.00
736061.7500,   9.70,   7.00
736061.7917,   9.60,   6.80
736061.8333,   8.90,   6.70
736061.8750,   9.20,   7.00
736061.9167,  10.00,   7.40
736061.9583,   7.10,   7.30
736062.0000,   6.10,   6.80
736062.0417,   6.10,   6.60
736062.0833,   5.90,   6.80
736062.1250,   5.80,   6.90
736062.1667,   5.60,   6.90
736062.2083,   5.60,   6.90
736062.2500,   5.40,   6.90
736062.2917,   5.50,   6.90
736062.3333,   5.30,   6.90
736062.3750,   5.30,   7.10
736062.4167,   5.40,   7.20
736062.4583,   5.50,   6.90
736062.5000,   5.50,   6.80
736062.5417,   5.50,   6.60
736062.5833,   5.40,   6.50
736062.6250,   5.40,   6.50
736062.6667,   5.20,   7.30
736062.7083,   5.00,   7.10
736062.7500,   4.90,   7.00
736062.7917,   4.80,   7.10
736062.8333,   4.70,   7.70
736062.8750,   4.70,   7.30
736062.9167,   4.50,   6.70
736062.9583,   4.50,   6.20
736063.0000,   4.60,   6.00
736063.0417,   4.50,   5.90
736063.0833,   4.50,   5.90
736063.1250,   4.50,   5.80
736063.1667,   4.40,   5.80
736063.2083,   4.40,   6.10
736063.2500,   4.10,   6.10
736063.2917,   4.20,   6.10
736063.3333,   3.90,   6.10
736063.3750,   4.00,   6.10
736063.4167,   4.00,   6.50
736063.4583,   4.00,   6.00
736063.5000,   4.00,   5.60
736063.5417,   3.90,   5.50
736063.5833,   4.00,   5.60
736063.6250,   4.10,   5.60
736063.6667,   4.10,   5.70
736063.7083,   4.10,   5.90
736063.7500,   4.10,   5.90
736063.7917,   4.20,   5.90
736063.8333,   4.20,   5.90
736063.8750,   4.30,   6.30
736063.9167,   4.60,   6.50
736063.9583,   4.80,   6.20
736064.0000,   4.80,   6.00
736064.0417,   4.80,   5.80
736064.0833,   4.90,   5.80
736064.1250,   5.00,   5.80
736064.1667,   5.00,   5.80
736064.2083,   5.00,   5.70
736064.2500,   5.10,   5.70
736064.2917,   5.20,   5.70
736064.3333,   5.30,   5.70
736064.3750,   6.20,   5.70
736064.4167,   6.20,   5.70
736064.4583,   6.40,   5.70
736064.5000,   6.30,   6.00
736064.5417,   5.70,   6.10
736064.5833,   5.70,   5.90
736064.6250,   5.60,   5.90
736064.6667,   7.60,   5.80
736064.7083,   7.90,   5.70
736064.7500,   7.60,   5.70
736064.7917,   7.90,   5.60
736064.8333,   8.50,   5.50
736064.8750,   8.90,   5.60
736064.9167,   8.70,   5.60
736064.9583,   9.00,   5.70
736065.0000,   9.30,   5.70
736065.0417,   9.10,   5.70
736065.0833,  10.40,   5.80
736065.1250,  13.20,   5.80
736065.1667,  13.60,   5.60
736065.2083,  13.30,   5.60
736065.2500,  10.60,   5.70
736065.2917,  12.60,   5.70
736065.3333,  12.20,   5.60
736065.3750,   9.60,   5.60
736065.4167,   8.80,   5.60
736065.4583,   7.70,   5.60
736065.5000,   8.90,   5.70
736065.5417,  13.30,   5.80
736065.5833,  15.40,   5.70
736065.6250,  16.60,   5.90
736065.6667,  16.70,   6.00
736065.7083,  17.30,   6.10
736065.7500,  17.50,   6.20
736065.7917,  17.00,   6.20
736065.8333,  17.30,   6.50
736065.8750,  16.70,   6.50
736065.9167,  16.60,   6.40
736065.9583,  15.30,   6.40
736066.0000,  14.00,   6.30
736066.0417,  13.40,   6.80
736066.0833,  12.40,   7.40
736066.1250,  11.70,   7.10
736066.1667,  11.10,   6.90
736066.2083,   9.70,   6.70
736066.2500,   9.30,   6.60
736066.2917,   9.30,   6.80
736066.3333,   8.90,   6.60
736066.3750,   8.80,   6.50
736066.4167,   7.60,   6.40
736066.4583,   7.10,   6.40
736066.5000,   8.60,   6.50
736066.5417,  12.00,   6.50
736066.5833,  12.60,   6.50
736066.6250,   9.80,   7.00
736066.6667,   8.80,   7.70
736066.7083,   9.40,   8.40
736066.7500,   8.90,   8.70
736066.7917,   8.80,   8.80
736066.8333,   8.90,   9.00
736066.8750,   9.10,   8.90
736066.9167,   9.10,   8.70
736066.9583,   8.40,   8.80
736067.0000,   7.90,   8.20
736067.0417,   8.00,   7.90
736067.0833,   8.20,   8.00
736067.1250,   8.20,   8.20
736067.1667,   8.10,   7.80
736067.2083,   7.90,   7.70
736067.2500,   7.90,   7.60
736067.2917,   7.70,   7.60
736067.3333,   7.40,   7.60
736067.3750,   7.40,   7.80
736067.4167,   7.50,   7.40
736067.4583,   8.00,   7.30
736067.5000,   8.70,   7.20
736067.5417,   9.90,   7.20
736067.5833,  10.50,   7.70
736067.6250,  11.30,   7.40
736067.6667,  11.50,   8.80
736067.7083,  12.70,   9.10
736067.7500,  13.70,   9.10
736067.7917,  10.80,   9.90
736067.8333,  11.00,  10.10
736067.8750,  11.10,  10.00
736067.9167,  11.00,   9.10
736067.9583,  10.90,   9.00
736068.0000,  10.20,   9.20
736068.0417,  10.20,   8.90
736068.0833,  10.40,   8.90
736068.1250,  10.40,   9.60
736068.1667,  10.90,   9.30
736068.2083,  10.10,   9.40
736068.2500,   9.60,   9.40
736068.2917,   9.70,   9.50
736068.3333,   9.80,   9.50
736068.3750,   9.50,   9.20
736068.4167,   9.80,   9.00
736068.4583,   9.80,   9.00
736068.5000,  10.10,   8.90
736068.5417,   9.90,   8.80
736068.5833,  10.00,   8.70
736068.6250,  10.20,   8.30
736068.6667,  10.80,   8.20
736068.7083,  14.30,   7.70
736068.7500,  13.10,   7.10
736068.7917,  11.30,   7.00
736068.8333,  12.10,   6.90
736068.8750,  12.10,   6.90
736068.9167,  12.20,   7.10
736068.9583,  11.60,   7.00
736069.0000,  10.30,   6.90
736069.0417,  10.70,   7.00
736069.0833,  10.70,   6.90
736069.1250,  11.40,   7.20
